,date,site,cases,diff_cases,diff_cases_pc,avg_dates,avg_cases,avg_cases_pc
1618,2020-07-27 00:00:00,Non-NNL NRF,1,0.0,0.0,2020-07-23 12:00:00,0.0,0.0
1617,2020-07-27 00:00:00,Non-NNL NPTU-Charleston,44,1.0,100000.0,2020-07-23 12:00:00,0.7142857142857143,71428.57142857143
1616,2020-07-27 00:00:00,Non-NNL Kesselring,23,3.0,572.5190839694657,2020-07-23 12:00:00,1.0,190.83969465648855
1615,2020-07-27 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-07-23 12:00:00,0.0,0.0
1614,2020-07-27 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-07-23 12:00:00,0.0,0.0
1619,2020-07-27 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-07-23 12:00:00,0.0,0.0
1612,2020-07-27 00:00:00,NNL NRF,10,0.0,0.0,2020-07-23 12:00:00,0.14285714285714285,10.196798205363516
1611,2020-07-27 00:00:00,NNL NPTU-Charleston,4,0.0,0.0,2020-07-23 12:00:00,0.0,0.0
1610,2020-07-27 00:00:00,NNL Kesselring,10,0.0,0.0,2020-07-23 12:00:00,0.14285714285714285,49.95004995004995
1609,2020-07-27 00:00:00,NNL Knolls,7,0.0,0.0,2020-07-23 12:00:00,0.2857142857142857,12.835322808368629
1608,2020-07-27 00:00:00,NNL Bettis,11,1.0,35.829451809387315,2020-07-23 12:00:00,0.2857142857142857,10.23698623125352
1613,2020-07-27 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-07-23 12:00:00,0.0,0.0
1631,2020-07-28 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-07-24 12:00:00,0.0,0.0
1630,2020-07-28 00:00:00,Non-NNL NRF,2,1.0,446.4285714285714,2020-07-24 12:00:00,0.14285714285714285,63.77551020408163
1629,2020-07-28 00:00:00,Non-NNL NPTU-Charleston,44,0.0,0.0,2020-07-24 12:00:00,0.5714285714285714,57142.85714285714
1628,2020-07-28 00:00:00,Non-NNL Kesselring,28,5.0,954.1984732824428,2020-07-24 12:00:00,1.4285714285714286,272.6281352235551
1627,2020-07-28 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-07-24 12:00:00,0.0,0.0
1626,2020-07-28 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-07-24 12:00:00,0.0,0.0
1625,2020-07-28 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-07-24 12:00:00,0.0,0.0
1623,2020-07-28 00:00:00,NNL NPTU-Charleston,4,0.0,0.0,2020-07-24 12:00:00,0.0,0.0
1622,2020-07-28 00:00:00,NNL Kesselring,10,0.0,0.0,2020-07-24 12:00:00,0.14285714285714285,49.95004995004995
1621,2020-07-28 00:00:00,NNL Knolls,7,0.0,0.0,2020-07-24 12:00:00,0.14285714285714285,6.417661404184314
1620,2020-07-28 00:00:00,NNL Bettis,12,1.0,35.829451809387315,2020-07-24 12:00:00,0.42857142857142855,15.355479346880278
1624,2020-07-28 00:00:00,NNL NRF,10,0.0,0.0,2020-07-24 12:00:00,0.0,0.0
1639,2020-07-29 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-07-25 12:00:00,0.0,0.0
1642,2020-07-29 00:00:00,Non-NNL NRF,2,0.0,0.0,2020-07-25 12:00:00,0.14285714285714285,63.77551020408163
1641,2020-07-29 00:00:00,Non-NNL NPTU-Charleston,44,0.0,0.0,2020-07-25 12:00:00,0.5714285714285714,57142.85714285714
1640,2020-07-29 00:00:00,Non-NNL Kesselring,30,2.0,381.6793893129771,2020-07-25 12:00:00,1.7142857142857142,327.15376226826606
1638,2020-07-29 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-07-25 12:00:00,0.0,0.0
1643,2020-07-29 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-07-25 12:00:00,0.0,0.0
1636,2020-07-29 00:00:00,NNL NRF,10,0.0,0.0,2020-07-25 12:00:00,0.0,0.0
1632,2020-07-29 00:00:00,NNL Bettis,12,0.0,0.0,2020-07-25 12:00:00,0.42857142857142855,15.355479346880278
1633,2020-07-29 00:00:00,NNL Knolls,7,0.0,0.0,2020-07-25 12:00:00,0.14285714285714285,6.417661404184314
1637,2020-07-29 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-07-25 12:00:00,0.0,0.0
1635,2020-07-29 00:00:00,NNL NPTU-Charleston,4,0.0,0.0,2020-07-25 12:00:00,0.0,0.0
1634,2020-07-29 00:00:00,NNL Kesselring,10,0.0,0.0,2020-07-25 12:00:00,0.14285714285714285,49.95004995004995
1655,2020-07-30 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-07-26 12:00:00,0.0,0.0
1654,2020-07-30 00:00:00,Non-NNL NRF,2,0.0,0.0,2020-07-26 12:00:00,0.14285714285714285,63.77551020408163
1653,2020-07-30 00:00:00,Non-NNL NPTU-Charleston,44,0.0,0.0,2020-07-26 12:00:00,0.42857142857142855,42857.142857142855
1652,2020-07-30 00:00:00,Non-NNL Kesselring,33,3.0,572.5190839694657,2020-07-26 12:00:00,2.142857142857143,408.94220283533264
1650,2020-07-30 00:00:00,Non-NNL Bettis,1,0.0,0.0,2020-07-26 12:00:00,0.0,0.0
1651,2020-07-30 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-07-26 12:00:00,0.0,0.0
1648,2020-07-30 00:00:00,NNL NRF,10,0.0,0.0,2020-07-26 12:00:00,0.0,0.0
1647,2020-07-30 00:00:00,NNL NPTU-Charleston,4,0.0,0.0,2020-07-26 12:00:00,0.0,0.0
1646,2020-07-30 00:00:00,NNL Kesselring,10,0.0,0.0,2020-07-26 12:00:00,0.0,0.0
1645,2020-07-30 00:00:00,NNL Knolls,7,0.0,0.0,2020-07-26 12:00:00,0.14285714285714285,6.417661404184314
1644,2020-07-30 00:00:00,NNL Bettis,12,0.0,0.0,2020-07-26 12:00:00,0.42857142857142855,15.355479346880278
1649,2020-07-30 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-07-26 12:00:00,0.0,0.0
1667,2020-07-31 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-07-27 12:00:00,0.0,0.0
1666,2020-07-31 00:00:00,Non-NNL NRF,2,0.0,0.0,2020-07-27 12:00:00,0.14285714285714285,63.77551020408163
1665,2020-07-31 00:00:00,Non-NNL NPTU-Charleston,46,2.0,200000.0,2020-07-27 12:00:00,0.42857142857142855,42857.142857142855
1664,2020-07-31 00:00:00,Non-NNL Kesselring,33,0.0,0.0,2020-07-27 12:00:00,1.8571428571428572,354.4165757906216
1663,2020-07-31 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-07-27 12:00:00,0.0,0.0
1662,2020-07-31 00:00:00,Non-NNL Bettis,2,1.0,442.4778761061947,2020-07-27 12:00:00,0.14285714285714285,63.211125158027805
1661,2020-07-31 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-07-27 12:00:00,0.0,0.0
1659,2020-07-31 00:00:00,NNL NPTU-Charleston,4,0.0,0.0,2020-07-27 12:00:00,0.0,0.0
1658,2020-07-31 00:00:00,NNL Kesselring,10,0.0,0.0,2020-07-27 12:00:00,0.0,0.0
1657,2020-07-31 00:00:00,NNL Knolls,7,0.0,0.0,2020-07-27 12:00:00,0.0,0.0
1656,2020-07-31 00:00:00,NNL Bettis,12,0.0,0.0,2020-07-27 12:00:00,0.2857142857142857,10.23698623125352
1660,2020-07-31 00:00:00,NNL NRF,10,0.0,0.0,2020-07-27 12:00:00,0.0,0.0
1679,2020-08-01 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-07-28 12:00:00,0.0,0.0
1678,2020-08-01 00:00:00,Non-NNL NRF,2,0.0,0.0,2020-07-28 12:00:00,0.14285714285714285,63.77551020408163
1677,2020-08-01 00:00:00,Non-NNL NPTU-Charleston,46,0.0,0.0,2020-07-28 12:00:00,0.42857142857142855,42857.142857142855
1676,2020-08-01 00:00:00,Non-NNL Kesselring,33,0.0,0.0,2020-07-28 12:00:00,1.8571428571428572,354.4165757906216
1675,2020-08-01 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-07-28 12:00:00,0.0,0.0
1674,2020-08-01 00:00:00,Non-NNL Bettis,2,0.0,0.0,2020-07-28 12:00:00,0.14285714285714285,63.211125158027805
1673,2020-08-01 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-07-28 12:00:00,0.0,0.0
1671,2020-08-01 00:00:00,NNL NPTU-Charleston,4,0.0,0.0,2020-07-28 12:00:00,0.0,0.0
1670,2020-08-01 00:00:00,NNL Kesselring,10,0.0,0.0,2020-07-28 12:00:00,0.0,0.0
1669,2020-08-01 00:00:00,NNL Knolls,7,0.0,0.0,2020-07-28 12:00:00,0.0,0.0
1668,2020-08-01 00:00:00,NNL Bettis,12,0.0,0.0,2020-07-28 12:00:00,0.2857142857142857,10.23698623125352
1672,2020-08-01 00:00:00,NNL NRF,10,0.0,0.0,2020-07-28 12:00:00,0.0,0.0
1688,2020-08-02 00:00:00,Non-NNL Kesselring,33,0.0,0.0,2020-07-29 12:00:00,1.8571428571428572,354.4165757906216
1691,2020-08-02 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-07-29 12:00:00,0.0,0.0
1690,2020-08-02 00:00:00,Non-NNL NRF,2,0.0,0.0,2020-07-29 12:00:00,0.14285714285714285,63.77551020408163
1689,2020-08-02 00:00:00,Non-NNL NPTU-Charleston,46,0.0,0.0,2020-07-29 12:00:00,0.42857142857142855,42857.142857142855
1687,2020-08-02 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-07-29 12:00:00,0.0,0.0
1686,2020-08-02 00:00:00,Non-NNL Bettis,2,0.0,0.0,2020-07-29 12:00:00,0.14285714285714285,63.211125158027805
1685,2020-08-02 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-07-29 12:00:00,0.0,0.0
1684,2020-08-02 00:00:00,NNL NRF,10,0.0,0.0,2020-07-29 12:00:00,0.0,0.0
1683,2020-08-02 00:00:00,NNL NPTU-Charleston,4,0.0,0.0,2020-07-29 12:00:00,0.0,0.0
1682,2020-08-02 00:00:00,NNL Kesselring,10,0.0,0.0,2020-07-29 12:00:00,0.0,0.0
1681,2020-08-02 00:00:00,NNL Knolls,7,0.0,0.0,2020-07-29 12:00:00,0.0,0.0
1680,2020-08-02 00:00:00,NNL Bettis,12,0.0,0.0,2020-07-29 12:00:00,0.2857142857142857,10.23698623125352
1702,2020-08-03 00:00:00,Non-NNL NRF,2,0.0,0.0,2020-07-30 12:00:00,0.14285714285714285,63.77551020408163
1700,2020-08-03 00:00:00,Non-NNL Kesselring,46,13.0,2480.916030534351,2020-07-30 12:00:00,3.2857142857142856,627.0447110141766
1699,2020-08-03 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-07-30 12:00:00,0.0,0.0
1698,2020-08-03 00:00:00,Non-NNL Bettis,2,0.0,0.0,2020-07-30 12:00:00,0.14285714285714285,63.211125158027805
1697,2020-08-03 00:00:00,NNL Liberty Street,1,0.0,0.0,2020-07-30 12:00:00,0.0,0.0
1703,2020-08-03 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-07-30 12:00:00,0.0,0.0
1695,2020-08-03 00:00:00,NNL NPTU-Charleston,5,1.0,284.0909090909091,2020-07-30 12:00:00,0.14285714285714285,40.58441558441558
1696,2020-08-03 00:00:00,NNL NRF,11,1.0,71.3775874375446,2020-07-30 12:00:00,0.14285714285714285,10.196798205363516
1692,2020-08-03 00:00:00,NNL Bettis,12,0.0,0.0,2020-07-30 12:00:00,0.14285714285714285,5.11849311562676
1701,2020-08-03 00:00:00,Non-NNL NPTU-Charleston,47,1.0,100000.0,2020-07-30 12:00:00,0.42857142857142855,42857.142857142855
1693,2020-08-03 00:00:00,NNL Knolls,7,0.0,0.0,2020-07-30 12:00:00,0.0,0.0
1694,2020-08-03 00:00:00,NNL Kesselring,10,0.0,0.0,2020-07-30 12:00:00,0.0,0.0
1704,2020-08-04 00:00:00,NNL Bettis,12,0.0,0.0,2020-07-31 12:00:00,0.0,0.0
1705,2020-08-04 00:00:00,NNL Knolls,7,0.0,0.0,2020-07-31 12:00:00,0.0,0.0
1706,2020-08-04 00:00:00,NNL Kesselring,10,0.0,0.0,2020-07-31 12:00:00,0.0,0.0
1708,2020-08-04 00:00:00,NNL NRF,12,1.0,71.3775874375446,2020-07-31 12:00:00,0.2857142857142857,20.39359641072703
1709,2020-08-04 00:00:00,NNL Liberty Street,2,1.0,302.11480362537765,2020-07-31 12:00:00,0.14285714285714285,43.15925766076823
1710,2020-08-04 00:00:00,Non-NNL Bettis,2,0.0,0.0,2020-07-31 12:00:00,0.14285714285714285,63.211125158027805
1711,2020-08-04 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-07-31 12:00:00,0.0,0.0
1712,2020-08-04 00:00:00,Non-NNL Kesselring,49,3.0,572.5190839694657,2020-07-31 12:00:00,3.0,572.5190839694657
1713,2020-08-04 00:00:00,Non-NNL NPTU-Charleston,47,0.0,0.0,2020-07-31 12:00:00,0.42857142857142855,42857.142857142855
1714,2020-08-04 00:00:00,Non-NNL NRF,2,0.0,0.0,2020-07-31 12:00:00,0.0,0.0
1715,2020-08-04 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-07-31 12:00:00,0.0,0.0
1707,2020-08-04 00:00:00,NNL NPTU-Charleston,5,0.0,0.0,2020-07-31 12:00:00,0.14285714285714285,40.58441558441558
1724,2020-08-05 00:00:00,Non-NNL Kesselring,50,1.0,190.83969465648855,2020-08-01 12:00:00,2.857142857142857,545.2562704471102
1727,2020-08-05 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-08-01 12:00:00,0.0,0.0
1723,2020-08-05 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-08-01 12:00:00,0.0,0.0
1726,2020-08-05 00:00:00,Non-NNL NRF,3,1.0,446.4285714285714,2020-08-01 12:00:00,0.14285714285714285,63.77551020408163
1722,2020-08-05 00:00:00,Non-NNL Bettis,2,0.0,0.0,2020-08-01 12:00:00,0.14285714285714285,63.211125158027805
1725,2020-08-05 00:00:00,Non-NNL NPTU-Charleston,47,0.0,0.0,2020-08-01 12:00:00,0.42857142857142855,42857.142857142855
1720,2020-08-05 00:00:00,NNL NRF,14,2.0,142.7551748750892,2020-08-01 12:00:00,0.5714285714285714,40.78719282145406
1719,2020-08-05 00:00:00,NNL NPTU-Charleston,5,0.0,0.0,2020-08-01 12:00:00,0.14285714285714285,40.58441558441558
1718,2020-08-05 00:00:00,NNL Kesselring,10,0.0,0.0,2020-08-01 12:00:00,0.0,0.0
1721,2020-08-05 00:00:00,NNL Liberty Street,2,0.0,0.0,2020-08-01 12:00:00,0.14285714285714285,43.15925766076823
1717,2020-08-05 00:00:00,NNL Knolls,7,0.0,0.0,2020-08-01 12:00:00,0.0,0.0
1716,2020-08-05 00:00:00,NNL Bettis,12,0.0,0.0,2020-08-01 12:00:00,0.0,0.0
1739,2020-08-06 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-08-02 12:00:00,0.0,0.0
1738,2020-08-06 00:00:00,Non-NNL NRF,3,0.0,0.0,2020-08-02 12:00:00,0.14285714285714285,63.77551020408163
1737,2020-08-06 00:00:00,Non-NNL NPTU-Charleston,47,0.0,0.0,2020-08-02 12:00:00,0.42857142857142855,42857.142857142855
1736,2020-08-06 00:00:00,Non-NNL Kesselring,53,3.0,572.5190839694657,2020-08-02 12:00:00,2.857142857142857,545.2562704471102
1735,2020-08-06 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-08-02 12:00:00,0.0,0.0
1734,2020-08-06 00:00:00,Non-NNL Bettis,2,0.0,0.0,2020-08-02 12:00:00,0.14285714285714285,63.211125158027805
1733,2020-08-06 00:00:00,NNL Liberty Street,2,0.0,0.0,2020-08-02 12:00:00,0.14285714285714285,43.15925766076823
1732,2020-08-06 00:00:00,NNL NRF,14,0.0,0.0,2020-08-02 12:00:00,0.5714285714285714,40.78719282145406
1731,2020-08-06 00:00:00,NNL NPTU-Charleston,5,0.0,0.0,2020-08-02 12:00:00,0.14285714285714285,40.58441558441558
1730,2020-08-06 00:00:00,NNL Kesselring,10,0.0,0.0,2020-08-02 12:00:00,0.0,0.0
1729,2020-08-06 00:00:00,NNL Knolls,7,0.0,0.0,2020-08-02 12:00:00,0.0,0.0
1728,2020-08-06 00:00:00,NNL Bettis,12,0.0,0.0,2020-08-02 12:00:00,0.0,0.0
1750,2020-08-07 00:00:00,Non-NNL NRF,3,0.0,0.0,2020-08-03 12:00:00,0.14285714285714285,63.77551020408163
1749,2020-08-07 00:00:00,Non-NNL NPTU-Charleston,47,0.0,0.0,2020-08-03 12:00:00,0.14285714285714285,14285.714285714284
1748,2020-08-07 00:00:00,Non-NNL Kesselring,55,2.0,381.6793893129771,2020-08-03 12:00:00,3.142857142857143,599.7818974918212
1751,2020-08-07 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-08-03 12:00:00,0.0,0.0
1747,2020-08-07 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-08-03 12:00:00,0.0,0.0
1746,2020-08-07 00:00:00,Non-NNL Bettis,2,0.0,0.0,2020-08-03 12:00:00,0.0,0.0
1743,2020-08-07 00:00:00,NNL NPTU-Charleston,5,0.0,0.0,2020-08-03 12:00:00,0.14285714285714285,40.58441558441558
1744,2020-08-07 00:00:00,NNL NRF,16,2.0,142.7551748750892,2020-08-03 12:00:00,0.8571428571428571,61.1807892321811
1742,2020-08-07 00:00:00,NNL Kesselring,10,0.0,0.0,2020-08-03 12:00:00,0.0,0.0
1741,2020-08-07 00:00:00,NNL Knolls,7,0.0,0.0,2020-08-03 12:00:00,0.0,0.0
1740,2020-08-07 00:00:00,NNL Bettis,12,0.0,0.0,2020-08-03 12:00:00,0.0,0.0
1745,2020-08-07 00:00:00,NNL Liberty Street,2,0.0,0.0,2020-08-03 12:00:00,0.14285714285714285,43.15925766076823
1763,2020-08-08 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-08-04 12:00:00,0.0,0.0
1762,2020-08-08 00:00:00,Non-NNL NRF,3,0.0,0.0,2020-08-04 12:00:00,0.14285714285714285,63.77551020408163
1761,2020-08-08 00:00:00,Non-NNL NPTU-Charleston,47,0.0,0.0,2020-08-04 12:00:00,0.14285714285714285,14285.714285714284
1760,2020-08-08 00:00:00,Non-NNL Kesselring,55,0.0,0.0,2020-08-04 12:00:00,3.142857142857143,599.7818974918212
1759,2020-08-08 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-08-04 12:00:00,0.0,0.0
1758,2020-08-08 00:00:00,Non-NNL Bettis,2,0.0,0.0,2020-08-04 12:00:00,0.0,0.0
1756,2020-08-08 00:00:00,NNL NRF,16,0.0,0.0,2020-08-04 12:00:00,0.8571428571428571,61.1807892321811
1755,2020-08-08 00:00:00,NNL NPTU-Charleston,5,0.0,0.0,2020-08-04 12:00:00,0.14285714285714285,40.58441558441558
1754,2020-08-08 00:00:00,NNL Kesselring,10,0.0,0.0,2020-08-04 12:00:00,0.0,0.0
1753,2020-08-08 00:00:00,NNL Knolls,7,0.0,0.0,2020-08-04 12:00:00,0.0,0.0
1752,2020-08-08 00:00:00,NNL Bettis,12,0.0,0.0,2020-08-04 12:00:00,0.0,0.0
1757,2020-08-08 00:00:00,NNL Liberty Street,2,0.0,0.0,2020-08-04 12:00:00,0.14285714285714285,43.15925766076823
1772,2020-08-09 00:00:00,Non-NNL Kesselring,55,0.0,0.0,2020-08-05 12:00:00,3.142857142857143,599.7818974918212
1773,2020-08-09 00:00:00,Non-NNL NPTU-Charleston,47,0.0,0.0,2020-08-05 12:00:00,0.14285714285714285,14285.714285714284
1771,2020-08-09 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-08-05 12:00:00,0.0,0.0
1775,2020-08-09 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-08-05 12:00:00,0.0,0.0
1774,2020-08-09 00:00:00,Non-NNL NRF,3,0.0,0.0,2020-08-05 12:00:00,0.14285714285714285,63.77551020408163
1770,2020-08-09 00:00:00,Non-NNL Bettis,2,0.0,0.0,2020-08-05 12:00:00,0.0,0.0
1764,2020-08-09 00:00:00,NNL Bettis,12,0.0,0.0,2020-08-05 12:00:00,0.0,0.0
1768,2020-08-09 00:00:00,NNL NRF,16,0.0,0.0,2020-08-05 12:00:00,0.8571428571428571,61.1807892321811
1767,2020-08-09 00:00:00,NNL NPTU-Charleston,5,0.0,0.0,2020-08-05 12:00:00,0.14285714285714285,40.58441558441558
1766,2020-08-09 00:00:00,NNL Kesselring,10,0.0,0.0,2020-08-05 12:00:00,0.0,0.0
1765,2020-08-09 00:00:00,NNL Knolls,7,0.0,0.0,2020-08-05 12:00:00,0.0,0.0
1769,2020-08-09 00:00:00,NNL Liberty Street,2,0.0,0.0,2020-08-05 12:00:00,0.14285714285714285,43.15925766076823
1787,2020-08-10 00:00:00,Non-NNL Liberty Street,0,0.0,0.0,2020-08-06 12:00:00,0.0,0.0
1786,2020-08-10 00:00:00,Non-NNL NRF,4,1.0,446.4285714285714,2020-08-06 12:00:00,0.2857142857142857,127.55102040816325
1785,2020-08-10 00:00:00,Non-NNL NPTU-Charleston,47,0.0,0.0,2020-08-06 12:00:00,0.0,0.0
1784,2020-08-10 00:00:00,Non-NNL Kesselring,55,0.0,0.0,2020-08-06 12:00:00,1.2857142857142858,245.36532170119958
1783,2020-08-10 00:00:00,Non-NNL Knolls,0,0.0,0.0,2020-08-06 12:00:00,0.0,0.0
